sample_id,iteration,seed,Percentage of burned trees
13,3,225244959573735462768449433079430240783,0.3585552333245452
13,4,280761585134512066474294956755803720439,0.14263116266807277
13,5,249720637784159649564980011688938634144,0.20827840759293434
13,6,262207461405302368519589092773659021572,0.10044819404165568
13,7,305704643898606816401086192509355415382,0.3016082256788821
13,8,57341172974310172167001128411574994806,0.06670181914052202
13,9,335571720845322394848198360998641807736,0.12575797521750592
13,10,298247422025378678581419926161257456453,0.21513313999472714
13,11,330896449402334231246034650421915024950,0.33008172950171366
13,12,223006785723313690122273524997238036135,0.18876878460321644
13,13,174314262329783350261919985970300238946,0.11890324281571316
13,14,316058073924448163016984549634727013417,0.09385710519377802
13,15,298554182970719746649330495789113772283,0.11152122330609017
13,16,114975478616946958605044067123009255714,0.11073029264434485
13,17,290596781376613174002116144861141668625,0.17374110203005536
13,18,285715498573041614726227850627627340960,0.20827840759293434
13,19,78138959732898055383748724373736774607,0.2955444239388347
13,20,260931512429337286398392088659923551731,0.16214078565779066
13,21,274378556931495189473434728443238282045,0.2333245452148695
13,22,69938796979248633950730323715059257456,0.36699182704982863
13,23,309474745536777322920918927100512413039,0.4015291326127076
13,24,148907900804669065764812058448406263797,0.25942525705246505
13,25,263862618005736904804428359623882107866,0.1982599525441603
13,26,133287738627111338802877863251118288668,0.1318217769575534
13,27,18936950405217024819167956062916709696,0.10809385710519377
13,28,34383724462867756242934469937082642442,0.2657527023464276
13,29,2437280793055664382148124937339449760,0.1821776957553388
13,30,62059141829208549197241707954430541899,0.10493013445821249
13,31,264034833039849557577433219828184261062,0.22093329818085947
13,32,317699587844326763527921188441292463962,0.37832849986817824
13,33,326471326715659377097664512718977717712,0.057737938307408386
13,34,222737193545663701060995707160990838149,0.1906142894806222
13,35,125701734404060616448667024957866674626,0.2536250988663327
13,36,193142114829694034580930927420228122431,0.28394410756657
13,37,319648740172440673832378232355739760866,0.276562088056947
13,38,268096985430178736798653475837634487641,0.26627998945425785
13,39,94892082836899522536678448544564678520,0.21196941734774585
14,0,236029713373136714866596267700744790177,0.25489697278046297
14,1,79591280339131802152713487333225663886,0.13584329687102517
14,2,109411761111937296428100380881738789723,0.2258967183922666
14,3,78922127798983058346216008511294132846,0.20325616891376241
14,4,107825205109682523843257689020994986849,0.27423047570592723
14,5,147836666579342682458949668032547362400,0.3452047824980921
14,6,116443350467184449957992017377753474905,0.36046807428135336
14,7,286242192813456153159264789168006973133,0.2157211905367591
14,8,110333923783030311044056471117829850250,0.43627575680488423
14,9,210560081328590864243163413540986711895,0.5822945815314169
14,10,128680545566813044855261347848115491635,0.17196642075807683
14,11,250628467617217142418701934001682143710,0.324090562197914
14,12,162718699376826470336365346939803574296,0.32358178580513863
14,13,46002143952461173730585109358933177736,0.5555838209107098
14,14,77477217307509921154288240025592908268,0.24573899771050622
14,15,107392726182509485586175793458946039651,0.38895955227677437
14,16,283018333216202144823459095139951790037,0.13024675655049606
14,17,13453313878816299002612909372362921020,0.20401933350292548
14,18,25023229884814862809252280012136991430,0.2770287458661918
14,19,76565933582110340750854701559853414024,0.16815059781226152
14,20,87040262103974170934990855750457344772,0.4189773594505215
14,21,181143752441248688878213340241233927311,0.30094123632663444
14,22,76659019655248081173077025701843948574,0.40931060798778934
14,23,215150033039238530863316395273107716349,0.46451284660391756
14,24,182396885602415003010716604949956473147,0.14958025947596032
14,25,189748370474195948542492159400215869514,0.33782752480284917
14,26,216547910400457679455636978732216041508,0.4665479521750191
14,27,159851741274666832603177171337395731469,0.18417705418468583
14,28,171165347260262816531226877633633424368,0.2302213177308573
14,29,15232770463736144987025390525065981864,0.15136097685067412
14,30,43597523388918729095022009979981841281,0.46553039938946833
14,31,264236499963539676374470649387676189614,0.23708979903332486
14,32,98496319452836529167774455488922361336,0.6479267361994403
14,33,289798653676735130042477370000658779565,0.3370643602136861
14,34,142698477303681215488296299072149390498,0.1951157466293564
14,35,214968241118728758557142953557625174115,0.4917323836174001
14,36,669765593072238937315576636641991228,0.21495802594759603
14,37,40405261132355764362590874412404491941,0.4718901042991605
14,38,200232757557482958909167902334877697849,0.2444670567285678
14,39,200547517019057077822989772525712795242,0.18824726532688882
15,0,52014086088515685391558947019114991271,0.6978859390363815
15,1,297763776576148040642218546692760257894,0.5484267453294002
15,2,201424689980831119365184715441449527584,0.41887905604719766
15,3,324476913611105816134729351042710593012,0.7935103244837758
15,4,228118431816958094538319192309698572363,0.556047197640118
15,5,136295623846494293018216318798309891352,0.7615535889872173
15,6,29506474365983225654419470795831191643,0.8426745329400197
15,7,5331027816923514775253034341824165479,0.3584070796460177
15,8,243460110750361955451255744262524642555,0.4945919370698132
15,9,116379466022848743831090084208584342246,0.5567846607669616
15,10,26622129303022438430994664432393908810,0.5909537856440511
15,11,98584600898735556980343523635395969150,0.4314159292035398
15,12,224748311540569317422651357545514698114,0.16297935103244837
15,13,25028903234078603140013944284206342012,0.6993608652900688
15,14,250084191540350651860747184723444159260,0.2000983284169125
15,15,284490861428860602063569073825539601023,0.7782694198623402
15,16,206451266470298516041347470674317876964,0.7246804326450345
15,17,226636986083515593010937662369483545427,0.34636184857423796
15,18,338314148239242289793429883437111684362,0.313913470993117
15,19,114019455167023089763176016611318880786,0.6189773844641101
15,20,144182886079989718169659223618337714545,0.16297935103244837
15,21,193223583717904704365549581834092945288,0.23156342182890854
15,22,263904471868655404591761974181631341395,0.415929203539823
15,23,44675789301391713397312531295970161166,0.6789577187807276
15,24,206213529583921419548570732918035125550,0.3697148475909538
15,25,29252211803196581662360938253595443970,0.32841691248770893
15,26,140057714196003477729272232343108900086,0.6799410029498525
15,27,184741054418509507459391681644477157689,0.3888888888888889
15,28,65999191672129749039786245409786416865,0.5511307767944936
15,29,198576677840272691758345149843611345398,0.35988200589970504
15,30,334079177047173825580878130528506993785,0.757866273352999
15,31,159617335479268464722346813297999374541,0.2969518190757129
15,32,55710126430915803374868259451186566406,0.4638643067846608
15,33,319957398426586804160577088031745447135,0.23131760078662733
15,34,215982304090239719964550044421109697756,0.5850540806293019
15,35,29344864630717824352582196921634270203,0.7229596853490659
15,36,259219044991534441828420199699307779054,0.29523107177974434
15,37,109784136066689464618569306217391850468,0.7094395280235988
15,38,316600444415885372015435887422911047997,0.16027531956735497
15,39,154129529342521514843669544464482710332,0.5683382497541789
16,0,67903682321614410635859973468849904298,0.6357584403233476
16,1,39248271138273491865130753232958614117,0.879695672848312
16,2,106939241648603521282814788691890872591,0.6243461721350452
16,3,204947399611602986775355325340523609601,0.5349500713266762
16,4,104318794701355245388485212826383744089,0.8252496433666191
16,5,144089812578572813456369196962225420637,0.7627199239182121
16,6,198468326105363866330723063517714463209,0.8516405135520685
16,7,324591625475515779375154204102824254167,0.7948169281978127
16,8,4703589029495439547421525778323989077,0.8259629101283881
16,9,330848498068218624264250598309214211512,0.8511650023775559
16,10,61958134247859248437612421159985030134,0.4871611982881598
16,11,5601596431517769354026468780213034979,0.7900618164526866
16,12,412005848862845245299436579437099468,0.8352353780313837
16,13,280767658422603025378928148643242124437,0.507132667617689
16,14,18612199906696940505026330502574524337,0.8815977175463623
16,15,301010337573565898455485054446782734735,0.777698525915359
16,16,54649364035968516755791345983093991412,0.8159771754636234
16,17,304469098490874573340033548387192178052,0.7551117451260104
16,18,243938976870784999844241724472765022082,0.8670946267237281
16,19,292331563382233141160051016486041992592,0.7453637660485022
16,20,227407856777953825377766111724685731103,0.787208749405611
16,21,79349156697620396274502239218026787408,0.7636709462672373
16,22,7622006221092423486967495056627181232,0.8155016642891108
16,23,259593402494311494032742684493016825434,0.6271992391821207
16,24,171320399934924430354212177526908750687,0.8418925344745601
16,25,290839976788848234345958423872397507889,0.7513076557299097
16,26,36661621648278362018220362904959700013,0.8352353780313837
16,27,157438739422079707223229849121746147092,0.828340466000951
16,28,323245871354662096813924264304844769647,0.7099381835473134
16,29,112703495283843936611538980027414714924,0.6500237755587256
16,30,180126592437496721921783642526190697582,0.8944365192582026
16,31,207383140980948450516925155844853779246,0.6333808844507846
16,32,52877179578537308165149164102907350424,0.7772230147408464
16,33,305022666698858934077658983985024048542,0.7964812173086068
16,34,249625834007345760811311928227335780825,0.7829291488349976
16,35,4527762333105300611934143542337035620,0.5247265810746553
16,36,83788861214658893894244219064928432662,0.8739895387541607
16,37,188697556567489835515179379700827070066,0.8968140751307656
16,38,79917619111283753362914632484852319991,0.20090347123157395
16,39,145407295058543976857431142609522191599,0.814075130765573
17,0,218177572045003898907148129490397328795,0.8653314917127072
17,1,203716531379757099007090049609116048400,0.7516114180478821
17,2,34612379218164021041827275577099358007,0.7532228360957642
17,3,69673050422847280380270066493321891371,0.79304788213628
17,4,30043128244216200673677044111436619130,0.8738489871086557
17,5,77698606407565573263121594302936340612,0.7700276243093923
17,6,103994469498138248023553484999846785792,0.8773020257826888
17,7,119684249713702922078134621872479433974,0.7582872928176796
17,8,92418248453856353146773920249751717301,0.9208103130755064
17,9,46145083889584826596865900974053063139,0.8938766114180479
17,10,135427227944108626270258219924524090828,0.47099447513812154
17,11,163712841044147539484997592440465336220,0.8927255985267035
17,12,136645204137763485259367778381676963361,0.625
17,13,248472947581839141797700079119711617575,0.9083793738489871
17,14,107776158125180910965205358573946196731,0.897329650092081
17,15,130191258739496479814773927063430954667,0.8259668508287292
17,16,215876689466412512115961622121783839669,0.9012430939226519
17,17,11903458244969742526574339929532687491,0.9178176795580111
17,18,301968530297208794614632021092725457341,0.9005524861878453
17,19,11919224759793146124414687109337931183,0.8982504604051565
17,20,228018239993065252537604369061609259482,0.7787753222836096
17,21,316310123188552094306185788359772217169,0.7509208103130756
17,22,29168493768598062149045762514533192300,0.8084714548802947
17,23,111250544405454625919361307498028641903,0.8745395948434622
17,24,281092602167271080771000054190877676304,0.7914364640883977
17,25,212712822582149869128878048626590167410,0.9182780847145487
17,26,282778102237873494109372144040360873033,0.8222836095764272
17,27,251404290535376094633124309934479277132,0.9175874769797422
17,28,201978360028293026902372745787619825214,0.8598066298342542
17,29,3285666811663124360799287704194850374,0.8924953959484346
17,30,100057332739962171161703621395736355500,0.9221915285451197
17,31,339799776221656885481322086447749175689,0.9003222836095764
17,32,214934315499089809288146646142872631325,0.2978821362799263
17,33,28751693846442357600361135264757311646,0.8215930018416207
17,34,138287261969488816894006121101717157980,0.9258747697974218
17,35,336911631138438985952305173327089753552,0.8724677716390423
17,36,321813003624309942394487509862155503923,0.8752302025782689
17,37,109904640565429047960549698299814124968,0.8644106813996317
17,38,88507408144411364280970614128652510596,0.9371546961325967
17,39,101476766084739022719219163427379246089,0.899171270718232
18,0,302054693824616464021932240738676518719,0.8583221775992861
18,1,278110095030249310186598329756138538136,0.9221329763498438
18,2,222637517182426915984828698266306755391,0.891120035698349
18,3,140360042591827812436476447310254411126,0.8871039714413208
18,4,285388345922055879077964267537895393105,0.9502454261490406
18,5,188747380318611035188005560939774973765,0.9221329763498438
18,6,30604008217867263617125251032487695856,0.9165551093261937
18,7,289652238166373955350229850796015234843,0.9096385542168675
18,8,106644573327298459172802866610920750906,0.8447121820615796
18,9,262124052990572430300233532245378109515,0.9426595269968764
18,10,258818287024620026999972694762135306994,0.9199018295403838
18,11,74052900186418202053993856155101035163,0.9332887103971441
18,12,31039894480686648472672319968579947426,0.9243641231593038
18,13,55573740288193671483771883029023931298,0.9665327978580991
18,14,122207493339973975933353128641319678138,0.9549308344489067
18,15,303171126031336434538933046977407587809,0.9366354306113343
18,16,134456778537219647831032394830453266052,0.9103078982597055
18,17,301772203526659362102374701525330631538,0.9424364123159303
18,18,233410197755778226123203162134327452893,0.9080767514502455
18,19,107313728633637503889726814039571656090,0.9120928157072735
18,20,178488311283784869654652122451453459124,0.895136099955377
18,21,30184593583148049215275617293128231023,0.9212405176260597
18,22,156807235972794261425877460857492125535,0.9013833110218652
18,23,282820436067466174355539313754314550551,0.8969210174029452
18,24,151207073384116785182710743211646315914,0.891566265060241
18,25,321973099009668970459985521588275626581,0.9337349397590361
18,26,223623647871161598792498302994360642369,0.8813029897367247
18,27,264049334689614281786385197754923144089,0.9274877286925479
18,28,51137571266440570114139961446504444103,0.9170013386880856
18,29,262989551652605750155125607110896569656,0.9232485497545738
18,30,313405179010809271716679288988547978324,0.927710843373494
18,31,184606791785484585691205020450318195377,0.8819723337795627
18,32,31525137414459522912409604390761486326,0.9210174029451138
18,33,240110389148438916764939141878427375705,0.9082998661311914
18,34,305347092105786452416316453284550404626,0.9384203480589023
18,35,170861788775705355815055584818008522022,0.9082998661311914
18,36,227523109314929454601491520725646177291,0.9114234716644355
18,37,187760726426739339319724283388280906674,0.9352967425256582
18,38,189015453962028898032516154156955141998,0.9024988844265953
18,39,132069006376181789166125035690555555685,0.9234716644355199
19,0,26710309425273130365597927832497252065,0.8824675324675325
19,1,52935933705267109107822919489665457493,0.8616883116883117
19,2,223601597150899895031628711275362493674,0.9411255411255411
19,3,92620687230257440899312341618643142718,0.9415584415584416
19,4,154386108223845180496753690837598233494,0.9510822510822511
19,5,53469040479053508889002182287358066615,0.8902597402597403
19,6,72976930294307685976166224207169432725,0.9391774891774892
19,7,331574800476003969013943681280593194379,0.9543290043290044
19,8,278054788727810293145346385338907895146,0.9004329004329005
19,9,116965761547285776893271456741758022442,0.9238095238095239
19,10,133044165095595824901303515716758074491,0.9422077922077922
19,11,193324775193424020617659239899660896678,0.9588744588744589
19,12,293257933995815457676894323281998650640,0.9510822510822511
19,13,329968905520634150801789236931841142090,0.9435064935064935
19,14,210098924248220636408987440681734091209,0.9608225108225108
19,15,141491420202870509061687440253267421209,0.9517316017316018
19,16,266220085136170999557540624894555431679,0.9203463203463204
19,17,220731454389643963759519534089677985521,0.9573593073593074
19,18,271269976091503615118006952977314805450,0.956926406926407
19,19,80661128675242230587445905571142473188,0.9158008658008658
19,20,233893816791291826122964681462583943060,0.8707792207792208
19,21,138079014856402840688135447052261763920,0.9623376623376624
19,22,75343799865889799149861925255559594661,0.9404761904761905
19,23,99243770086022251467460857586962739497,0.9495670995670996
19,24,275826775646612992036080508636700424443,0.95
19,25,269699154732969541751015933967561623049,0.9391774891774892
19,26,297566129971761301378988964113261260462,0.9463203463203463
19,27,251520286089449700973092521391433167611,0.9478354978354978
19,28,94400791216126316192691252167138518011,0.9534632034632035
19,29,144341965469565697585392382847702004884,0.9551948051948052
19,30,56801544028012611178590385017874482592,0.9651515151515152
19,31,94855526685378717517049522365876042447,0.9378787878787879
19,32,19078066350835973365258805457832571312,0.948051948051948
19,33,43073450558253867318031234246294740711,0.9502164502164502
19,34,89041045469319178991764426234340118827,0.9331168831168831
19,35,278772550959116203153568458103147709476,0.9292207792207792
19,36,29674448053037905886031953053027823763,0.95995670995671
19,37,208462032739616099588952426293045853900,0.9593073593073593
19,38,87878437480229269620840422540290127848,0.9244588744588744
19,39,279455021320876940135394905696773596446,0.9361471861471862
20,0,24362126975930160166501551307688262380,0.9663724253888188
20,1,233798079269460169916203646713286795730,0.9806641445985709
20,2,113704264094027795860173737678281573929,0.9712063892391761
20,3,93589517987725007856567078419162360631,0.9520807061790668
20,4,30419400448860377801601111999343190003,0.9646910466582598
20,5,97594077255997010150557924711791456821,0.9672131147540983
20,6,237368114906135268091850395036647715708,0.962379150903741
20,7,96293447463885126484568334883775757728,0.9646910466582598
20,8,169527125913286842969793028319331502364,0.9495586380832283
20,9,57284924255910141584417520666676751924,0.9386296763345944
20,10,283659364038221863499448366693518193838,0.9558638083228247
20,11,108271692034789664415199042205354423695,0.9417822614543926
20,12,276210891692226469497365483272306145943,0.9558638083228247
20,13,225681352275374692720592884485056447702,0.9743589743589743
20,14,232419279441480864646941165902855001581,0.9661622530474989
20,15,221970528841184398172293227980287450448,0.9569146700294241
20,16,54258191185869653375640545664443985797,0.9531315678856662
20,17,108184787234810702410809094732609730129,0.9659520807061791
20,18,225998127454177767627576144868069418572,0.9743589743589743
20,19,339044822247714902661491535682154614275,0.9651113913408995
20,20,249264182918553620607599486134518761509,0.9775115594787726
20,21,85342201490152413191018221814175918639,0.9478772593526692
20,22,322060906743226039660182028977819691248,0.9728877679697352
20,23,235306749741840830823246038343631480697,0.9659520807061791
20,24,159746318561789186429817195673607399098,0.9316939890710383
20,25,236136169316124445311106444348766495355,0.9615384615384616
20,26,112245700842602654364679385935587112775,0.9602774274905422
20,27,200318616689255748683008136515538399717,0.9512400168137873
20,28,102092885072372163563223349276196462738,0.9670029424127785
20,29,7831409550664546016785391054515634931,0.9676334594367382
20,30,186090415408297396602691658591659242825,0.962379150903741
20,31,95518527763345814908832063997691893856,0.9579655317360235
20,32,210145710175762481885047300718631087792,0.9478772593526692
20,33,241549050126341409025327633178345431749,0.9611181168558218
20,34,76089043563530178974439399046008766971,0.9674232870954182
20,35,86692633683580863803168732035092313634,0.9747793190416141
20,36,274014247820552976305925145629526788905,0.9766708701134931
20,37,59939007576520103724977568168202887725,0.9646910466582598
20,38,144729379266398779837243060809371591396,0.9464060529634301
20,39,186196870896852686149001340780501940664,0.9588062211013031
21,0,261113527574139983048381742245447245602,0.9779411764705882
21,1,232257061365714534251958917715355517716,0.9697712418300654
21,2,167010049991690630858973519973162520879,0.9638480392156863
21,3,1115482034088894065930131649871149004,0.9732434640522876
21,4,48168638798867208573183335493269215059,0.9714052287581699
21,5,330515437981544700313624156814217155998,0.9865196078431373
21,6,8483766295247714733769894956581554023,0.9771241830065359
21,7,96321983332698093416209254623042425882,0.9746732026143791
21,8,202010165721106555491096918075390197064,0.9767156862745098
21,9,289746785063989912867888872109166887810,0.9483251633986928
21,10,322046382446720783650504676546838597368,0.9834558823529411
21,11,279644824303801948412214407243471167064,0.9714052287581699
21,12,119286854931462884451185787655688100033,0.9791666666666666
21,13,220369149490441434991810150358473106988,0.9758986928104575
21,14,28767140744379724551193285716640856291,0.9838643790849673
21,15,259036078074722071522129217647148091234,0.9814133986928104
21,16,149205319028902887402101698157550935722,0.9769199346405228
21,17,66061135491474869315472498656518389730,0.9524101307189542
21,18,63008372788207738081125740088675149751,0.9846813725490197
21,19,240453326662496622198258452516228133437,0.9785539215686274
21,20,71612440929660588130634940811845056966,0.9667075163398693
21,21,272573080861455335992283385031032044665,0.9397467320261438
21,22,162538037667207602882447501164454598878,0.9714052287581699
21,23,286145710762332433488750477973091571967,0.9736519607843137
21,24,184108007406278399951469394275878848442,0.9591503267973857
21,25,313405407364914652160779208132073552623,0.9693627450980392
21,26,133251753245178735772173245332454028837,0.9777369281045751
21,27,287887951379567716234073398042192866127,0.9763071895424836
21,28,296339960593096502152361740000837307627,0.9613970588235294
21,29,134929802260037887478839121547849178798,0.9808006535947712
21,30,162272624307000763910876914120386122811,0.9779411764705882
21,31,205297391630356348944795465260587172329,0.9052287581699346
21,32,324130704437380301629295982483203025827,0.977328431372549
21,33,49036351440933194180420453063622758254,0.9746732026143791
21,34,143505338460113685284601336888799311481,0.9611928104575164
21,35,96496410501531131605209209672804905965,0.9734477124183006
21,36,138965757068186228928626387380500650434,0.9752859477124183
21,37,181706228974221851152185901591698916514,0.9795751633986928
21,38,100975065130440256726170004979373447603,0.9585375816993464
21,39,63185118651237840118169969596745018592,0.9607843137254902
22,0,132410845152728869441072648990569442548,0.9874851013110846
22,1,185162239741291691701594055149515356855,0.9743742550655542
22,2,86476426741564772732996570008099505154,0.9851013110846245
22,3,142652302460699807362289983727508495634,0.9849026618990863
22,4,320187938667461614320028505300831266653,0.9799364322606278
22,5,212441907112973685351785804754185465966,0.9803337306317044
22,6,289732450845499212759894553868381638896,0.9811283273738578
22,7,266636181522176975769639303712217864204,0.9789431863329361
22,8,209261173415944963461759326324087607614,0.9835121176003179
22,9,1908203305693381841668517219443667631,0.9813269765593962
22,10,251936411166655378412817817349534085943,0.9829161700437028
22,11,327222737016788937388824024893598090991,0.9721891140246325
22,12,273896454605746725596886888899508396206,0.9779499404052443
22,13,150864267544741916198237207524462892224,0.9529201430274136
22,14,229838569382549269253951366432720985798,0.9662296384584823
22,15,181892709657275615139325829055912115872,0.9876837504966229
22,16,116747615810671549455463660020545092774,0.9886769964243146
22,17,112441514609990222697951321636673630903,0.9628526023043306
22,18,177675167243860187027824066504317206444,0.9845053635280095
22,19,330342523853152981078700452708684956714,0.9793404847040127
22,20,49541870764977055502636878031530501636,0.977155343663091
22,21,119747510342457081161002021914923416534,0.9864918553833929
22,22,139399805686479742527536286028203892165,0.9763607469209377
22,23,93652782940636257936040410941220706551,0.9721891140246325
22,24,236164724201262334441725178564916413613,0.9801350814461661
22,25,30125591562439936705068793123790122603,0.977751291219706
22,26,335838387094523788710392809559012386325,0.9831148192292412
22,27,144410200024312765585852144639569042248,0.9833134684147795
22,28,336640682079818910554694869561664231889,0.9785458879618594
22,29,253765101334688449565910105720963862470,0.9769566944775526
22,30,286473181819209276093788299184986964687,0.987087802940008
22,31,238262905470695277178759513772388158073,0.9735796583234009
22,32,270397878756518588541236240878011287847,0.977751291219706
22,33,258088447128790673536317593109442716043,0.9757647993643226
22,34,176979737974502774204824053097266561504,0.9815256257449344
22,35,261348259177994813829527278205161039090,0.9825188716726262
22,36,287622869701344315262030242688158503868,0.9763607469209377
22,37,313421444925911613125964297691298364537,0.9841080651569328
22,38,267257683325879250546615681264179071292,0.9767580452920143
22,39,162441263361753482314281054837809457486,0.9439809296781884
23,0,47157479555032815116419067615316067572,0.9887857695282289
23,1,184920570925687239851729441858761112787,0.991492652745553
23,2,167440617875288363162417936249677229291,0.9878190255220418
23,3,321120944479488748195341119775927158014,0.9860788863109049
23,4,108218412547014852015934374028061343679,0.9847254447022429
23,5,312065187825650756041788964283834833724,0.9791183294663574
23,6,236400483208462910364429033740137681082,0.9864655839133797
23,7,211238439100556214697432768971342214158,0.9897525135344161
23,8,60858241528933319293965619237257099613,0.9853054911059551
23,9,333302657495443544591150272086842021496,0.9835653518948183
23,10,109625771168898512685707324677356537921,0.978538283062645
23,11,68460673944236612053383167847974856375,0.9897525135344161
23,12,127758402939620554096986290927733848325,0.984338747099768
23,13,175154170530077658770573002261606961607,0.9849187935034803
23,14,114967105645143608650472876408153553072,0.9885924207269915
23,15,310929537073765954533045956262069339035,0.9922660479505027
23,16,223458831652514816915223031606560080643,0.982985305491106
23,17,163716395665857519120261592470666718111,0.9806651198762568
23,18,67952906223519849529916808934360923642,0.9851121423047177
23,19,257328353158477761985021783937371917806,0.9858855375096675
23,20,78598559337032508877431996622590589954,0.9878190255220418
23,21,202178304436003440677586977954266750212,0.9889791183294664
23,22,95198080295743178379081544385807754266,0.9889791183294664
23,23,332281962911564011268003251953186022653,0.9893658159319412
23,24,67947236094005134603536583646306167810,0.9827919566898685
23,25,44548187285277615578397333190088742920,0.9851121423047177
23,26,288479682230533584157902711042102874626,0.9824052590873936
23,27,115093092241964248039323898833719641476,0.9837587006960556
23,28,27363519536294614413507977300213006879,0.9818252126836814
23,29,290929746086450610601506649491466605735,0.9854988399071926
23,30,262089562564823520774153416143923925849,0.9802784222737819
23,31,311208904474205803353992971281136764083,0.9818252126836814
23,32,276678431549068192077575230144213859863,0.9889791183294664
23,33,19502438591408371017879089768746178977,0.9882057231245166
23,34,301048544092843780638545613614560462670,0.9876256767208044
23,35,236348095263146282833995304635348311872,0.992846094354215
23,36,20874074478611044972556813054073351638,0.987045630317092
23,37,44574170498923286810773257887871180074,0.984338747099768
23,38,664931330808919581223969594583861808,0.9880123743232792
23,39,150943215468454517541493270455951012845,0.9887857695282289
24,0,150188765346983720353280100622248836117,0.992467043314501
24,1,24506968058809919500118228517240700832,0.9909604519774011
24,2,143774698865476296996179835043416499535,0.9900188323917137
24,3,2053816774330016202847189099989162961,0.9894538606403013
24,4,269332424404807588414266388063821328487,0.9781544256120527
24,5,34966383227563756525793482309139846048,0.9817325800376648
24,6,68644610895181466853261729627906693254,0.9911487758945386
24,7,225012406938398206435250830498947691079,0.9887005649717514
24,8,72151286758817249068638864736283133166,0.9885122410546139
24,9,317565754238655986937824723511237611758,0.9839924670433146
24,10,128255396264508890736980259436487757394,0.9905838041431262
24,11,44897366778536407719755293936991850952,0.9885122410546139
24,12,266315775924889871482969438703693990638,0.9913370998116761
24,13,84455548843103231501612804136140545279,0.9871939736346516
24,14,91838781530699051295482289545489595904,0.9670433145009416
24,15,238803712359713327912256370349322718505,0.992090395480226
24,16,339751388723512440422358183954521575122,0.9843691148775895
24,17,151511024679112937068378169830506016495,0.9879472693032015
24,18,222921993437931249537550343898671059371,0.9819209039548022
24,19,291936282772043675315657740186133002367,0.9902071563088513
24,20,242457165253172485888247904324287088677,0.991713747645951
24,21,39215068898332500508530888780637401724,0.9860640301318268
24,22,85324978163297496331428557809180979898,0.9926553672316384
24,23,281531567694467003116744804043838675120,0.9922787193973635
24,24,221357559569194815216273638711431696123,0.9824858757062147
24,25,242437762273235523521625928689424483045,0.9898305084745763
24,26,164094380984331745938271586627765734038,0.9932203389830508
24,27,187842370193312610465285258258177278398,0.9883239171374765
24,28,219976289719975448602592104824959621655,0.9858757062146892
24,29,72105688709193899620796465118036768786,0.9900188323917137
24,30,103830181715786158031167124876890525880,0.9854990583804143
24,31,273292924876855455847102820927044677531,0.9896421845574388
24,32,339551400550989926804817131061691658837,0.9871939736346516
24,33,244206942684662626816003559191102248233,0.9932203389830508
24,34,91982831574249355766263602417052328240,0.9836158192090395
24,35,54890280992495241815617613302528152046,0.9787193973634651
24,36,322023371436613907323721224926870072492,0.9760828625235405
24,37,313481874090954847531127982308293563116,0.9894538606403013
24,38,159620911360082640144186017415693371074,0.9851224105461394
24,39,220405125754757665158986724782541562566,0.9749529190207157
25,0,227961029033385393695670096366115325403,0.9919236417033774
25,1,305232376897889382830700403757190560469,0.9922907488986784
25,2,180586705587219387878885247732686986228,0.9888032305433186
25,3,281130014575465947294835096226438070206,0.9843979441997063
25,4,96976516975732577165703726400175090167,0.9906387665198237
25,5,260704443775744987610459991708618249235,0.9946769456681351
25,6,88464222408125057196203597983414086855,0.9919236417033774
25,7,161782536343389808371449704782114258610,0.9950440528634361
25,8,76697284631568055721528101620549086911,0.9944933920704846
25,9,34208305517706148198000961678605475163,0.9899045521292217
25,10,300941404356560665752511494334307453392,0.986784140969163
25,11,147829968899995905699527054538667436866,0.9906387665198237
25,12,170721085821949515700418208188766510165,0.9922907488986784
25,13,137000247145448387098038233351838609313,0.9889867841409692
25,14,119146861889081378320232964768243187765,0.9889867841409692
25,15,326357746624067969316321293844477391076,0.9933920704845814
25,16,22538571790940149758854722768732385619,0.9937591776798825
25,17,40464850871736590205905991350838911726,0.9941262848751835
25,18,16288393175410270229359567952805568315,0.9906387665198237
25,19,203720297681305709287075158031193354564,0.9961453744493393
25,20,132889054861610364673938923347530349297,0.9952276064610867
25,21,82945520286023967703384841333836329614,0.987151248164464
25,22,315468749519532647878317881687936998282,0.9977973568281938
25,23,258723294347273012458797818083133759652,0.9946769456681351
25,24,104000689564438833757671925499469530224,0.9922907488986784
25,25,7954043335741297028415509083102474912,0.9900881057268722
25,26,145685338669803472850192780178366312637,0.9897209985315712
25,27,303856272502315994018344136057910605043,0.9886196769456681
25,28,335320988388011250336164980255052072885,0.9880690161527166
25,29,76938328163126457101565433840646004246,0.9928414096916299
25,30,63621215579752592000533929953326874369,0.9910058737151248
25,31,32946644029321679790231785362748270330,0.993575624082232
25,32,22539987973267290911441034544677117117,0.9928414096916299
25,33,96488704585122906533762331994385093168,0.9862334801762115
25,34,77957521765260168836584588960407704517,0.9928414096916299
25,35,204213934084452578830162679451319635411,0.994309838472834
25,36,173669490319704473285846851027844743042,0.9910058737151248
25,37,289098678220870619712550805621985603288,0.9933920704845814
25,38,145645928084532021240969424052556695380,0.9860499265785609
25,39,147469688517610808398324356981252283033,0.9904552129221733
26,0,262819252099904870493462060431599981466,0.9958825635517364
26,1,309509812767391968691310175452096998267,0.9935553168635876
