sample_id,iteration,seed,Percentage of burned trees
13,3,312867181266461214303602101876978302472,0.09464803585552334
13,4,287539609316066269526006451056747132097,0.20906933825467966
13,5,251624448950217079811577641853121163049,0.18191405220142368
13,6,229936159929844626610417976407048641027,0.10598470867387293
13,7,239499251252877602601003328490788591179,0.128394410756657
13,8,61973468686642676487535572162887511187,0.16161349854996046
13,9,98566822599357666051702190922077123092,0.1782230424466122
13,10,65836929800364343165333061249625452219,0.24307935670972844
13,11,181235008682482675397746457370132531471,0.20089638808331137
13,12,291373241014414527024445875002327100086,0.18455048774057475
13,13,113366793392019623244897515308820399767,0.14315844977590297
13,14,84349927181006801079036828630662198311,0.14658581597679937
13,15,305365021222260235313156017885548021596,0.24650672291062484
13,16,235818017674855074254535874998230351403,0.08594779857632481
13,17,66540651046176897742490707213750104390,0.3809649354073293
13,18,83302421663925546366904261448767591249,0.12707619298708148
13,19,312092588974104580719347445260214092751,0.2259425257052465
13,20,62818979611962392965955325555218882722,0.2960717110466649
13,21,83601468472715831325344124773180493205,0.10730292644344845
13,22,264281432940751901831229692107363995121,0.27445293962562617
13,23,304786214699679907920599806924085152996,0.34590034273662007
13,24,48443102624889705031593003129822904197,0.2264698128130767
13,25,177798207622828924556590512550577662236,0.21513313999472714
13,26,156210727312098299987776158807656360345,0.2615344054837859
13,27,9055581502147721697063006645221102539,0.11943052992354337
13,28,222845620199705025671708409219778283264,0.16846823095175323
13,29,241577225800930200615456047132919820112,0.14289480622198789
13,30,261983827054989412497469150457305251244,0.11573952016873187
13,31,250369009139380515296828549063097644070,0.22409702082784075
13,32,291313301934784725778128527266282329611,0.3306090166095439
13,33,274538361794931498318999337146896802725,0.10783021355127867
13,34,95324910852319689760222083348598476733,0.21117848668600053
13,35,330727294574032121160014539431818058833,0.12575797521750592
13,36,303412743264177448325193253394004985653,0.28578961244397577
13,37,69801386533849873903878485864987605504,0.09992090693382547
13,38,241000265874279051431231900149940274807,0.20537832849986817
13,39,122486634150063370631064833808863565334,0.1207487476931189
14,0,98398310362487833478425388717138507906,0.6535232765199694
14,1,192136672758167493695179437927450429324,0.5571101500890359
14,2,213988776820272970151372064008831144927,0.16128211650979393
14,3,42033648013174928637020622050813295736,0.5039430170440091
14,4,225583839410094172105674780864446892271,0.28694988552531164
14,5,169903580645629094017014088362939436464,0.6583566522513356
14,6,155950214540595636930889652142633901422,0.3940473162045281
14,7,17817090761262717004811161840058933328,0.38921394047316205
14,8,233701441073308169780585264520076684341,0.49656575934876623
14,9,239421379805650003672322276109248360078,0.07784278809463241
14,10,291578755176657767651198699171627857566,0.3212922920376495
14,11,119798457493026103105205596485451274164,0.40371406766726026
14,12,18120799208682651399524809385583665541,0.4105825489697278
14,13,251774552541688094360890350592211754180,0.2233528364283897
14,14,204048493335046952650253811971899554761,0.44009157975069957
14,15,60970042509221336285916517373485154594,0.24879165606715847
14,16,3397181285529311987869842552102937244,0.4171966420758077
14,17,33653028529482685133529048745279704701,0.27397608750953956
14,18,293349059763860647291638115246793458348,0.2505723734418723
14,19,47641476329690949968147066921561246571,0.21622996692953447
14,20,19149396023194018727089171678305502319,0.24395828033579242
14,21,328722768444638092451380489035217862374,0.170185703383363
14,22,13657622994480250458379659025096385472,0.0740269651488171
14,23,324952135256054649742091894595811207178,0.2587127957262783
14,24,319638790791990586081644297435861433575,0.2777919104553549
14,25,139183225737604123495927955677190436444,0.21317730857288222
14,26,149384802124821114254692936383229383705,0.2536250317985245
14,27,181409337951539986265904728978814493830,0.5492241160010175
14,28,303295908128129830416454666687394852748,0.0923429152887306
14,29,84607159059570850152278454360935960349,0.2604935131009921
14,30,107148695534380669230421176940241697598,0.2691427117781735
14,31,122483557550387828424869755188763698068,0.14016789620961587
14,32,23765699629750330977120695988796244769,0.3497837700330705
14,33,169463024066842377361704808230552973910,0.46095141185448996
14,34,294952139213420391646324102115601196340,0.5700839481048079
14,35,286669816528628541799827298783980183562,0.198677181378784
14,36,316256426465077166995273999609580850831,0.36402950903078096
14,37,337886657604572458570694256426298423666,0.2579496311371152
14,38,151213327267055393568704361986503238620,0.19002798270160265
14,39,25166173061653462410195222910827200014,0.16153650470618164
15,0,295424752371332562869391961939501170486,0.6214355948869223
15,1,128253782752162192830240093664848631032,0.19837758112094395
15,2,48493999936802971541873862310760521251,0.5671091445427728
15,3,311198832889355877065830955895417818827,0.7777777777777778
15,4,190666356716899260807348126160378254285,0.6868239921337267
15,5,293332461298738115327509301265447146070,0.48254670599803345
15,6,333282710659772339210647015562598767815,0.14749262536873156
15,7,105600198046659405270429625239639963293,0.6568338249754179
15,8,290567829806425464619934029133445261529,0.334070796460177
15,9,140406983409565736931763844359012317971,0.7229596853490659
15,10,282168944185130611998191034254929968978,0.7740904621435595
15,11,285847031936477942755374126164834840853,0.6000491642084562
15,12,76987378722270439269534882976582923712,0.3316125860373648
15,13,98367015046885038471594436682569953795,0.3227630285152409
15,14,44625198452936973516272754789469948777,0.5695673549655851
15,15,237979248090071039723383224398180712983,0.1873156342182891
15,16,291740296998206549507678202695185710363,0.3812684365781711
15,17,183598302390050824024141325010890167513,0.6160275319567355
15,18,96579788983745136916543981956904803904,0.45108161258603735
15,19,327314435430502597935696048372225404710,0.7372173058013766
15,20,335229971937605541839561352657324727778,0.788102261553589
15,21,2090978429025399145257021945433584416,0.5412979351032449
15,22,12428260402385954253890353545184937354,0.46730580137659783
15,23,100883192227809732045543534988310819720,0.4722222222222222
15,24,146960114140935910231537570225966102975,0.6686332350049164
15,25,235315797703799142262018848292859237508,0.6261061946902655
15,26,6771759057841878097874492048494216700,0.09464110127826943
15,27,12141244566905527546725262254017892515,0.7182890855457227
15,28,195062588819218647217566244694122490572,0.7935103244837758
15,29,209029411431630310791256173297989434708,0.369960668633235
15,30,28892715469820959696995164001321471683,0.3972468043264503
15,31,150886179429116149778247211205830224525,0.5813667649950836
15,32,14316143318727283140833457544879007972,0.23893805309734514
15,33,82011279305184347156431071429472139929,0.8129301868239921
15,34,16345792656154302204137733111743101551,0.5899705014749262
15,35,20588377729735118987700351373866107997,0.41814159292035397
15,36,328812344420952094037539734419332155576,0.7293510324483776
15,37,307374482139060234669086957545967281598,0.5358898721730581
15,38,99501022494906715179915605217698295191,0.25958702064896755
15,39,36698457917664319656528455050388280680,0.6514257620452311
16,0,152337548733005594493329833648773315879,0.6015216357584403
16,1,7737339562608798125283339599779013862,0.5649072753209701
16,2,92321737164396956628788528679666771091,0.7810271041369472
16,3,94984208412355745414030455717383855954,0.8445078459343794
16,4,49515739333082981701413717971806285721,0.8525915359010937
16,5,311524609935469793847325285575990202100,0.3877793628150262
16,6,121853190195019133527007195862524256648,0.8547313361864004
16,7,144159373684831922127181812601294539768,0.8430813124108416
16,8,279843519057322556293195426674736544941,0.8340466000951022
16,9,281378908122362683244194704119449591145,0.6970993818354732
16,10,334221508445226829534850705855864048643,0.8407037565382787
16,11,336173898805582581369873103734339471873,0.8162149310508797
16,12,83821716666916475007321701791056370607,0.21968616262482168
16,13,308411052686684696139003567967556154318,0.7570137898240609
16,14,280231143703052786918707095362085515798,0.7482168330955777
16,15,254628057874873212673582486117748957626,0.8830242510699001
16,16,182709543077829601802111345002217922372,0.7165953399904897
16,17,280650771859691963800690926851854706750,0.6676176890156919
16,18,93635414604992006587558570253232647508,0.5235378031383737
16,19,7589672302533306579657238251758425091,0.6680932001902045
16,20,54551208437766303242662392727171293331,0.869472182596291
16,21,212637105073951964538929185519570640570,0.28031383737517834
16,22,320613351021974270754491393548278321622,0.6417023300047551
16,23,23856833374095804716228046132303419912,0.6319543509272468
16,24,300379472286062410536650227725471081700,0.8404660009510223
16,25,309177519660226971055274195469840576285,0.7280076081787922
16,26,22501253251513029780576813534750853396,0.4053732762719924
16,27,40689807944358664084114623575092453479,0.47075606276747506
16,28,273474416207539829766482274226997520772,0.630527817403709
16,29,202732747502234178944983598043219114774,0.8799334284355682
16,30,50707275975306080887334289085104624356,0.8825487398953875
16,31,135584798414374103549900972570314878879,0.8697099381835474
16,32,50448238572729105305563823395385019143,0.6100808368996672
16,33,238936909443568980262080545784976785341,0.7691393247741322
16,34,82627580165455501025779296572657590230,0.29053732762719925
16,35,62490725790146419943081346065910836487,0.25677603423680456
16,36,235145050471608315138815853826671892473,0.5318592486923442
16,37,29582142546585541628489608572287983731,0.6880646695197337
16,38,187302730455398387182710668825319654021,0.656680932001902
16,39,182942942304553175922093976410959982256,0.7979077508321446
17,0,108582948773925574110122292098022182336,0.9171270718232044
17,1,113018619922735541670857271378246282268,0.7097145488029466
17,2,157587091576810398830069291634242869009,0.8697053406998159
17,3,19631136781115331366621952679979225088,0.8906537753222836
17,4,260353396738243154462460068320431841168,0.7345764272559853
17,5,10223723031076769591155821753189515140,0.8943370165745856
17,6,275841174381957101135878201005064794306,0.828268876611418
17,7,305691244620740637400957898913693656021,0.8572744014732965
17,8,11564737391706917305346678336709334131,0.8667127071823204
17,9,235288511453059105163661950573102886190,0.8505985267034991
17,10,166108198993014815116125327976039527274,0.8701657458563536
17,11,288925291838669062454499628040151671841,0.8897329650092081
17,12,66631359419039398572652822609025102032,0.7345764272559853
17,13,25805318693659175015377633639414372119,0.8542817679558011
17,14,296103096755391130221212577435619294064,0.9155156537753223
17,15,74435132756462486407224058222247288109,0.8832872928176796
17,16,264003838860547778461679557229564448337,0.746316758747698
17,17,117592154124785599624671111537474259559,0.5791896869244936
17,18,24378943872575553378971729723259429358,0.800414364640884
17,19,194288793072945156575716406809321321004,0.8736187845303868
17,20,317873145521154709440205228919909579461,0.914364640883978
17,21,164783637051112078521347965782719039905,0.8167587476979742
17,22,231919885445592216244380770945231477685,0.8830570902394107
17,23,249640043317730311564734894543178609294,0.8591160220994475
17,24,158230816293422294726601349404109316209,0.8947974217311234
17,25,296934619607737213101233170063403583086,0.8653314917127072
17,26,102023016439027428572804882038303069740,0.8572744014732965
17,27,334815855258028511697805665491542289860,0.7377992633517495
17,28,243795266165727846640432677627166733820,0.8844383057090239
17,29,126764259172253919401800701215134080959,0.766804788213628
17,30,13617401600215822927025077979382662853,0.8075506445672191
17,31,282842942978767066740820352220758518640,0.9148250460405156
17,32,40768330697923667716953475929814330376,0.914364640883978
17,33,71939256447869937383423349193438737726,0.9042357274401474
17,34,14738057736936166092143912227832994452,0.8890423572744015
17,35,161310056665000280359598605336557596222,0.9320902394106814
17,36,20712515314524787883422071848214631104,0.8466850828729282
17,37,306722309350378723117772931666205015156,0.6528545119705341
17,38,123199665234426130524086612393121471774,0.9019337016574586
17,39,180804586746280106926932980640726984183,0.613950276243094
18,0,201778627263917293467860314363494748866,0.8708165997322623
18,1,151236319034530252706607487946820925620,0.929495760821062
18,2,140297452508206932754934142820219508907,0.8444890673806337
18,3,92365003513999382169772516383706013895,0.8770638107987505
18,4,252401662161013527915984539952362237254,0.9020526550647032
18,5,306913262442766891361466333020105269220,0.929718875502008
18,6,233074659192449957977723911419649292063,0.8830879071842928
18,7,168823230507953989765883399321223644452,0.9415439535921464
18,8,100111735263093018376847620288843011042,0.9386434627398483
18,9,85273284411326995624331794558280613104,0.9466755912539045
18,10,72100947922555254075752220769153645404,0.8871039714413208
18,11,127686398370170532627173482545262238094,0.9152164212405176
18,12,234182603030809881612224082635484237118,0.9480142793395805
18,13,137209572317399119273239724945140081086,0.9205711735832218
18,14,333120267231198679054881961440606399041,0.9252565818830879
18,15,163267013714481413692252915496610429858,0.7920571173583222
18,16,87977477635110506571942421409636854489,0.9107541276215975
18,17,37828423422524750849676396115470660013,0.9147701918786256
18,18,189849487425561990221333840579321608846,0.9123159303882196
18,19,276802351533074147779611048027707895635,0.8697010263275323
18,20,124452006988427857736037738127813718504,0.8730477465417225
18,21,247495547512821915457796074896797565961,0.607318161535029
18,22,294397990708756280005592415259210560631,0.8837572512271308
18,23,56457273909851174109101075084061174732,0.9497991967871486
18,24,149434342722063913276041437865131838920,0.9230254350736279
18,25,289832597449885962451825169270637550353,0.9098616688978135
18,26,147800371564368165033338176903648907275,0.9210174029451138
18,27,241708965314675669396871391444232092624,0.893128067826863
18,28,7004522896461702867129957094523883631,0.8703703703703703
18,29,24497143482655655525779363182365298560,0.929495760821062
18,30,31138066890347832653780866861264726994,0.8879964301651049
18,31,154953010205540844543523607011219582131,0.9556001784917447
18,32,138842207405095113392500631300226591178,0.895805443998215
18,33,137303973527600560402989541035488594717,0.820838911200357
18,34,274846908959217977885680385845770916549,0.8730477465417225
18,35,109173827875650895207292303356113925105,0.8949129852744311
18,36,308849901974400706145424782037475311410,0.8897813476126729
18,37,187855002638432243016431077771752502630,0.7775546630968317
18,38,303037448396437077503237481300987871721,0.8348951360999554
18,39,273011009076212756482651645313000655508,0.8772869254796966
19,0,148347107604580061293580727294140722955,0.9443722943722944
19,1,214197140012872434325139857988367054032,0.9567099567099567
19,2,260897318238028099959595471241481657484,0.9287878787878788
19,3,169415470237083435622220642923510187699,0.9458874458874459
19,4,102315854521584246272450752058024561987,0.9510822510822511
19,5,27601776340187445108923854225543369594,0.9653679653679653
19,6,82248556660252292985369108573608092364,0.9512987012987013
19,7,49778384773777877702119932860813001737,0.943939393939394
19,8,105744093888803185354299839896047438832,0.9004329004329005
19,9,264995385995236684143057573808742465847,0.9467532467532468
19,10,87665141724879411056723510832248083930,0.920995670995671
19,11,138622510773701130982374988067918236750,0.956060606060606
19,12,71901425284420827989830813956185305588,0.9398268398268398
19,13,310477376448155752048434495886997110208,0.9502164502164502
19,14,237688528071053477495977508930339963390,0.9586580086580087
19,15,178529136651416209371792352247711977776,0.937012987012987
19,16,141230734800601932760317213075699443716,0.9324675324675324
19,17,85809193935539447256195069786246884343,0.966017316017316
19,18,204985820983163020116550849475775602953,0.953030303030303
19,19,266723120595735612202380919247132948358,0.9616883116883117
19,20,328967493311677357517060505685064145957,0.9606060606060606
19,21,242019995045733804379466989458153245431,0.9378787878787879
19,22,145875820055648521676742939922675539185,0.9344155844155844
19,23,298304799586496133269618993452744795627,0.962987012987013
19,24,172281277206503873031636964799393330043,0.9378787878787879
19,25,122468017197653954210951740672532073691,0.922077922077922
19,26,95471908989244245179628414451419254879,0.9532467532467532
19,27,57247078218913880523369170909326521278,0.9333333333333333
19,28,189473835075906863561086433459921227982,0.9636363636363636
19,29,292205201469514500947770383749170905246,0.9536796536796537
19,30,161337729591182920356063554374465575110,0.9606060606060606
19,31,311330800203423617505299298226244313238,0.9688311688311688
19,32,84347397616444124098895326025931381478,0.9636363636363636
19,33,170328386928152567599863409307080973575,0.9619047619047619
19,34,12351948930329570941627787741571446001,0.9344155844155844
19,35,90715595396422189780928729056218252711,0.9586580086580087
19,36,107865649770701534286652657744469055561,0.9467532467532468
19,37,274968005995537263435357504879871501206,0.9545454545454546
19,38,24475131541931162877461327057466289794,0.9512987012987013
19,39,306133976559782727277833515486802168823,0.9504329004329004
20,0,221454652044039086286722604716509020702,0.9451450189155107
20,1,307674971871957014070536055664965984907,0.9680538041193779
20,2,40013500088186261172773866406704557981,0.9024800336275746
20,3,163499884269096366524838014683015844652,0.96427070197562
20,4,50926913152053538556851158076474035101,0.9621689785624212
20,5,154545308267089198454673087277816235119,0.9695250105086171
20,6,69487288661026181935568881265286063787,0.9739386296763346
20,7,236781585079646791424000933176888972273,0.9461958806221101
20,8,43867541622094664786097381146589188744,0.9398907103825137
20,9,224503878581840104019560027746639869872,0.9649012189995797
20,10,31546810398669478419131937832311030201,0.9564943253467844
20,11,310458460845815594277116896989070610246,0.9527112232030265
20,12,191703437929888949301356640790627447671,0.9646910466582598
20,13,117628020172735695609402047958524582839,0.9615384615384616
20,14,9232424779319448945568258218490516165,0.9449348465741908
20,15,109972756605202107029158619002526751565,0.9672131147540983
20,16,164846847827705411208029505997726146104,0.9594367381252628
20,17,10093404961203443513455379217322826888,0.9644808743169399
20,18,308154309482726301457404342591236762630,0.7791088692728037
20,19,316213483148118624095225758931763786335,0.9770912147961328
20,20,31318504429050635537654074148847232977,0.9588062211013031
20,21,67896911454629654912241696184376445548,0.9783522488440521
20,22,12374425607260127514094176943373565916,0.9751996637242539
20,23,143450533565267431593559004274073453297,0.9581757040773434
20,24,263468512754755024037782445286893577660,0.9733081126523749
20,25,153748898693924859678820830048658069775,0.9638503572929803
20,26,278784407678256765914743644097201477688,0.9699453551912568
20,27,284297093293422544375813872738921023769,0.9615384615384616
20,28,301896272894145043670026586418665953489,0.9670029424127785
20,29,210222152927341877787556493646409674101,0.9501891551071879
20,30,236340325643800385675708299861278026647,0.976881042454813
20,31,91511167398605362314305166128268919001,0.9560739806641446
20,32,30716280459309241658215893029372443742,0.96427070197562
20,33,186266745989859322714378514896404607791,0.9155107187894073
20,34,12215385279829319982286889045106104836,0.9661622530474989
20,35,101809912246161304573061686217818889369,0.9781420765027322
20,36,42612223228719766196144454754347670130,0.9596469104665826
20,37,221368420357913490379458507178879048530,0.9529213955443464
20,38,169450824420184441571454496051077803896,0.9630096679277007
20,39,50561487882692672050505454504768149695,0.9560739806641446
21,0,253965523324583493873659714412847885194,0.9732434640522876
21,1,269370887944164813098611231529067078484,0.9728349673202614
21,2,49595171254961108255356994412825464977,0.985702614379085
21,3,339515445150397939175017016840264540448,0.9742647058823529
21,4,211933464857190510340344991746625586783,0.9834558823529411
21,5,71637452549297651742763138477520378989,0.9838643790849673
21,6,330183421344250522657781921034025523230,0.9789624183006536
21,7,114669468559349607190974688981925785418,0.9791666666666666
21,8,11514989754029843511099197058716983165,0.9881535947712419
21,9,339634458808315538409681702731898724445,0.9689542483660131
21,10,257224583526476796241407562225907077283,0.9783496732026143
21,11,51746958220464981741313436825909158516,0.9758986928104575
21,12,191952570089238167954925746493645559626,0.980187908496732
21,13,302820678912365972607507965338858678734,0.9693627450980392
21,14,207976961188873506455531823087955701314,0.9677287581699346
21,15,155731644487507384008780534484690090708,0.9650735294117647
21,16,337347014378155909250832966873383219696,0.9763071895424836
21,17,213538792033383453403694234663026439055,0.980187908496732
21,18,290508098807231201045046572596393507111,0.9628267973856209
21,19,338202358410938597601848279364906947360,0.9820261437908496
21,20,1501262958325658234105401989407520997,0.9705882352941176
21,21,261894724669238483974738581316189678356,0.9803921568627451
21,22,323932641956518890418085580073061633478,0.9828431372549019
21,23,269170741873040716984484147605063351304,0.9707924836601307
21,24,211029882162524740315431110745549286458,0.9634395424836601
21,25,107068350388199487957926223678730760253,0.9650735294117647
21,26,263045451147268136102896249927078702869,0.9646650326797386
21,27,132841161196097544732529231898613223775,0.9756944444444444
21,28,215127756338449061952222864170183461082,0.9640522875816994
21,29,319818732739363895570905197722732164201,0.9777369281045751
21,30,250827348131652177062690198407222339029,0.9730392156862745
21,31,223153444535934180918542927597061768872,0.9650735294117647
21,32,117422060485627912490377250624844716125,0.9697712418300654
21,33,73211285604709360821185118034978915717,0.9495506535947712
21,34,95016274686354032066221200427141509587,0.9695669934640523
21,35,270304809507645466488787646191058380172,0.951797385620915
21,36,304183612117789290638068698985051210482,0.9530228758169934
21,37,338862535655335041361055334907336219732,0.9752859477124183
21,38,33896079528187794390613389944232853372,0.9705882352941176
21,39,156496555657024865767254857294925455968,0.9636437908496732
22,0,45397799690918148606666031862981148541,0.9723877632101708
22,1,253384330458623595256171847394095521364,0.9737783075089392
22,2,315619643078155048846824348671165538445,0.9854986094557012
22,3,290957359354337415742163161059197543211,0.9698053237981724
22,4,316857856779783322319051271672543397610,0.9807310290027811
22,5,263631686578326462881427672153668155159,0.9686134286849424
22,6,174177097444517880545045837771781138540,0.9831148192292412
22,7,199111936216671677939364470838166306512,0.9817242749304728
22,8,95540959581838290901000880115971603746,0.9761620977353993
22,9,10791527792448831114918317337515217203,0.9753675009932459
22,10,191073873715863075007678808214056836235,0.9884783472387764
22,11,198156457073285606767850177277165040056,0.9854986094557012
22,12,320453747333428107759278305270702634411,0.9841080651569328
22,13,107759294004846118060516421933907307561,0.9902661899086214
22,14,194871670433767246391394962552694859942,0.9791418355184743
22,15,139863775130215562187062421574089479501,0.9789431863329361
22,16,335261524415592238638274497600924736242,0.9845053635280095
22,17,284068069597966685687891847689366982469,0.9884783472387764
22,18,192096076458280533337193205331280482372,0.9694080254270957
22,19,334780452825387415179827806412282850013,0.9813269765593962
22,20,178158831491408328904648180714869664222,0.9803337306317044
22,21,207501384420051200939629798071957495452,0.9813269765593962
22,22,186912499694325750109379136141396389713,0.9785458879618594
22,23,105950870452895032671628880388823211998,0.9847040127135479
22,24,131306671898626062201833913126110569171,0.9847040127135479
22,25,71020181590847356371513997707198119855,0.9868891537544696
22,26,243862114864588781181862421281540123652,0.9813269765593962
22,27,139046721656447896678626156020631176179,0.9872864521255463
22,28,1131485211738304234780858128436929190,0.9805323798172427
22,29,54545054258843150621205965367276525387,0.9789431863329361
22,30,75218350831429905733371497795111158895,0.9849026618990863
22,31,263927361492982374564354222180815809175,0.9880810488676997
22,32,263297680095069427446657389832522246032,0.9823202224870878
22,33,335155306086435214934325489141242405822,0.9811283273738578
22,34,10181689780765956363181697538826970799,0.9757647993643226
22,35,150272666655122313668057794593917163244,0.9833134684147795
22,36,44803803029055347973910275602742881701,0.9733810091378625
22,37,35852175979799614925672067361809639545,0.9815256257449344
22,38,110128577516449425431772871086061169815,0.9892729439809297
22,39,67528329555691942311010098439632979703,0.9739769566944776
23,0,156307114580644468685575458989391220598,0.9793116782675947
23,1,30053408125304732254081674804075656408,0.9839520494972931
23,2,339345552868749681017019226261265709376,0.9837587006960556
23,3,199794311091891674466030614597731193282,0.9887857695282289
23,4,108300034949849714034455822495932713871,0.9860788863109049
23,5,181384743531890545191993427785208441626,0.9922660479505027
23,6,339397267472992433122876666009712667761,0.9918793503480279
23,7,133899554412298004241481237403273069047,0.9889791183294664
23,8,145255875244331350332801994990969267014,0.9916860015467904
23,9,181714249297456377636817455184225368712,0.981245166279969
23,10,17509776438139562481211457184962379458,0.9905259087393659
23,11,208804762270582468972864946094066845837,0.9824052590873936
23,12,146696471008917741537815896251726956527,0.9820185614849188
23,13,266093459119420353957782924915230666803,0.9895591647331786
23,14,7588931706316220557225393528501082378,0.9895591647331786
23,15,299144526238328728096412102648738581512,0.9887857695282289
23,16,227541628274630957103445531099033070099,0.9851121423047177
23,17,323580605805042479838964439763439799425,0.9847254447022429
23,18,172067028144510786325475042052261629557,0.9781515854601701
23,19,267490252143281724992021734493355331158,0.981631863882444
23,20,290012622727147117509667366488322199119,0.9889791183294664
23,21,295701931831770283892144192467578129999,0.9806651198762568
23,22,83308676401940835588007094464533530590,0.9882057231245166
23,23,123392078533137431611448915127524969241,0.9858855375096675
23,24,123653865920026898801352029785936247738,0.9862722351121423
23,25,254346485324273038484680296424161085050,0.9837587006960556
23,26,17940558355740947997337574805676915554,0.9835653518948183
23,27,13849713731053776340330424275541973067,0.9909126063418406
23,28,169985308778085387921872987123126416434,0.9808584686774942
23,29,47610366142177551372182742362723997655,0.9835653518948183
23,30,96746793561410586935044922726651700400,0.9899458623356535
23,31,219584232982685005707072640863916894601,0.9907192575406032
23,32,15739351299551624190844531281434525630,0.9706109822119103
23,33,306025358975554942358568114636488177344,0.9810518174787316
23,34,176954278435110572216195835033663755935,0.9854988399071926
23,35,238568788056488149983774473632146758965,0.991492652745553
23,36,145681700316792328093140905252977715364,0.9911059551430781
23,37,23989778291482630190345516243772136022,0.9648105181747874
23,38,49967303101607335991297514148948294520,0.988399071925754
23,39,274758804249638744342107841643223430463,0.9847254447022429
24,0,1436307242642014506891500179000245928,0.9858757062146892
24,1,176726488315114222932124004882612613373,0.9926553672316384
24,2,215862187564923206978645942125620451783,0.9926553672316384
24,3,38515365618961869344418174639966136002,0.9902071563088513
24,4,171970156089846382947074094883266982346,0.9708097928436912
24,5,283986687630552500146792628204063552608,0.9947269303201507
24,6,283176063601980186255465829859475123589,0.9909604519774011
24,7,58295548669779399850227311580318627032,0.9922787193973635
24,8,201240631318097048665499539140291257758,0.9862523540489642
24,9,20515657290004515449094911733704590554,0.9864406779661017
24,10,281695505391592680498916362268707823989,0.9847457627118644
24,11,254228318610973418297550132641986430950,0.9902071563088513
24,12,242264276297801613431031010205449043820,0.987758945386064
24,13,26774864193645846687600632224107680754,0.991713747645951
24,14,160039900476857162408748613926463891837,0.9839924670433146
24,15,116692479933922840417891290339716358061,0.992467043314501
24,16,94481498413765322158152174097136224657,0.9922787193973635
24,17,10078020890358136815189202878562030559,0.9902071563088513
24,18,41671226833039373891536444672974410307,0.9937853107344633
24,19,57119458877247355862731940463643509321,0.9888888888888889
24,20,244638612393190131238447124259499364451,0.9887005649717514
24,21,328854146843290347206757791904582912108,0.9868173258003766
24,22,160932434558246537003886796820547694974,0.9868173258003766
24,23,179856514886321301336953180257913494619,0.9890772128060263
24,24,99607238504332426785609203550846956363,0.9894538606403013
24,25,94591362751513307188615099034273731047,0.995291902071563
24,26,123648140180100548753244257710350384329,0.9919020715630885
24,27,217811991802784407937972135665413641964,0.9892655367231639
24,28,182035221685548717660770362787413031207,0.9919020715630885
24,29,68268337795676528464639548531619607556,0.9885122410546139
24,30,257906877286156954033340242540087042807,0.9862523540489642
24,31,147532143762866131312045482235000632705,0.9956685499058381
24,32,1615743868895058671272274205619911048,0.9894538606403013
24,33,195280678357985109101174181147477440450,0.984180790960452
24,34,285818961324337571376952179620491062952,0.987758945386064
24,35,119106635572566648684683327520028288608,0.9922787193973635
24,36,317155074122120738602329613443899522248,0.9887005649717514
24,37,187275496569763083243756382240574012624,0.991713747645951
24,38,129401436862409378326596411090829880373,0.987758945386064
24,39,308042153253253127405749926928523145897,0.9930320150659133
25,0,110214840162002887434553548932521602616,0.993575624082232
25,1,232240522528341252147766013320014032479,0.9937591776798825
25,2,13273479801791975513221351422095661890,0.9941262848751835
25,3,261364383053906268681752023402536273269,0.9937591776798825
25,4,195020679546052787523426426328746306378,0.9950440528634361
25,5,309550633581363718582699925026661166607,0.9944933920704846
25,6,139816909518274789429007463326086112515,0.9946769456681351
25,7,4838486783470990286741252877941395043,0.993208516886931
25,8,177925531447656953421545753415517483900,0.9933920704845814
25,9,30935677967435007863811812837043738248,0.9939427312775331
25,10,294761050539784794502431026072229209616,0.986784140969163
25,11,166262111864423765021806889347811852827,0.9930249632892805
25,12,80907874969012877028894817035787589543,0.9939427312775331
25,13,204181640442911019497612953906814564519,0.9961453744493393
25,14,333051389510707206999035110530735349654,0.9921071953010279
25,15,291597352251841159994797217070804552146,0.9959618208516887
25,16,126986716418121701353073830374872980708,0.9906387665198237
25,17,20548856024783734967344784458507562447,0.9926578560939795
25,18,146851530404624733602871762118665425728,0.9891703377386197
25,19,147699895442103942107806951404804797133,0.9937591776798825
25,20,210750103722304625435659127474650653397,0.9954111600587372
25,21,213658511313137623949164308370797228979,0.9963289280469897
25,22,250186534395354065945545659644830519091,0.9948604992657856
25,23,322343164065724010189211133348714153770,0.98568281938326
25,24,67423844929202484098081644591756159937,0.9919236417033774
25,25,292744544230911286352822698661303613029,0.9921071953010279
25,26,315202238050869151988174941184170820030,0.9884361233480177
25,27,216510003033853808463683223874970934958,0.9926578560939795
25,28,308533657603672385777235478120731566678,0.9891703377386197
25,29,311868727131986059578298262686883565452,0.994309838472834
25,30,187841907183537188485299494264336786026,0.9904552129221733
25,31,205967221632684452997624672364243617924,0.9933920704845814
25,32,204203348283316725954324345713795956605,0.9915565345080763
25,33,193405272521375468052189465756516711493,0.9888032305433186
25,34,61773750037022102578125642459210162477,0.987151248164464
25,35,2799579395527680027195373782097152990,0.9939427312775331
25,36,254060673063757761258725323188579381733,0.9928414096916299
25,37,93640893417471852906630972878023592294,0.9926578560939795
25,38,101773318477460480136429636379478960413,0.9913729809104258
25,39,306841247793684426725828529753271537174,0.992474302496329
26,0,62828300803412780471101775237469753739,0.9944504117436448
26,1,305481458317856408129448101769511876854,0.9957035445757251
